"PUMA_CODE","STATE_NAME","STATE_ABBR","STATE_FIPS","PUMA_NAME","METRO_STATUS","POP10","POP17","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","DENSITY","URBAN_STATUS"
"4203403","Pennsylvania","PA","42","Chester County (West Central)--Coatesville City PUMA","In metropolitan area: Not in central/principal city",144222,150003,193.167,2.866,40.041132,-75.792333,746.61821118514,"Suburban"
"4203404","Pennsylvania","PA","42","Chester County (South) PUMA","In metropolitan area: Not in central/principal city",116464,120362,303.611,2.583,39.844813,-75.844622,383.596114765275,"Suburban"
"4203501","Pennsylvania","PA","42","Lancaster County--Lancaster City, East Lampeter, Lancaster & West Lampeter Townships PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",116540,119275,52.627,0.872,40.025941,-76.26082,2214.45265738119,"Suburban"
"4203502","Pennsylvania","PA","42","Lancaster County (Northwest)--Elizabethtown Borough PUMA","In metropolitan area: Not in central/principal city",106644,111566,212.074,8.152,40.15241,-76.468362,502.8622084744,"Suburban"
"4203503","Pennsylvania","PA","42","Lancaster County (East)--Ephrata Borough PUMA","In metropolitan area: Not in central/principal city",168830,174437,517.37,12.104,40.013807,-76.114243,326.323520884473,"Suburban"
"4203504","Pennsylvania","PA","42","Lancaster County (Southwest)--Columbia Borough PUMA","In metropolitan area: Not in central/principal city",127431,130747,161.74,18.865,39.993921,-76.373893,787.87560281934,"Suburban"
"4203601","Pennsylvania","PA","42","York County (Central)--York City & Shiloh PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",165783,167247,92.65,0.576,39.954773,-76.719953,1789.34700485699,"Rural"
"4203602","Pennsylvania","PA","42","York County (North)--Weigelstown PUMA","In metropolitan area: Not in central/principal city",124190,127768,336.085,2.501,40.045433,-76.862933,369.519615573441,"Suburban"
"4203603","Pennsylvania","PA","42","York County (South) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",144999,147391,475.447,3.464,39.820113,-76.623342,304.974055993623,"Rural"
"4203701","Pennsylvania","PA","42","Adams & Franklin (Southeast) Counties PUMA","Metropolitan status indeterminable (mixed)",125984,126980,561.13,3.129,39.861532,-77.241077,224.518382549498,"Rural"
"4203702","Pennsylvania","PA","42","Franklin County (Outside Washington Township & Waynesboro Borough) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",125041,127783,729.761,0.589,39.939476,-77.728514,171.345139024968,"Rural"
"4203800","Pennsylvania","PA","42","Somerset, Bedford & Fulton Counties PUMA","Not in metropolitan area",142349,139391,2524.222,11.671,39.978253,-78.649618,56.3932173953004,"Rural"
"4203900","Pennsylvania","PA","42","Fayette County PUMA","In metropolitan area: Not in central/principal city",136606,133002,790.339,7.971,39.914115,-79.644586,172.844817224001,"Suburban"
"4204001","Pennsylvania","PA","42","Washington County (North)--Washington City PUMA","In metropolitan area: Not in central/principal city",142821,144364,517.445,1.432,40.269418,-80.313859,276.011943298322,"Suburban"
"4204002","Pennsylvania","PA","42","Washington (South) & Greene Counties PUMA","Metropolitan status indeterminable (mixed)",103685,100721,915.493,4.515,39.930904,-80.200056,113.255917849727,"Rural"
"4400101","Rhode Island","RI","44","Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA","In metropolitan area: Not in central/principal city",143988,146045,289.456,15.929,41.875104,-71.641913,497.443480183517,"Suburban"
"4400102","Rhode Island","RI","44","Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA","In metropolitan area: Not in central/principal city",177213,179448,60.066,3.141,41.931888,-71.427307,2950.30466486864,"Suburban"
"4400103","Rhode Island","RI","44","Providence City PUMA","In metropolitan area: In central/principal city",178042,179593,18.4,2.168,41.823056,-71.418779,9676.19565217391,"Urban"
"4400104","Rhode Island","RI","44","Providence County (Southeast)--Cranston & East Providence Cities PUMA","In metropolitan area: Not in central/principal city",127424,128446,41.58,4.915,41.778861,-71.438566,3064.55026455026,"Suburban"
"4400201","Rhode Island","RI","44","Central Rhode Island--Kent County--Warwick City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",166158,164077,168.528,19.595,41.67775,-71.576314,985.937054970094,"Rural"
"4400300","Rhode Island","RI","44","Southeast Rhode Island--Newport & Bristol Counties--Newport City PUMA","In metropolitan area: Not in central/principal city",132763,132032,126.55,231.794,41.530027,-71.280465,1049.09521928092,"Suburban"
"4400400","Rhode Island","RI","44","South Rhode Island--Washington County PUMA","In metropolitan area: Not in central/principal city",126979,126497,329.235,233.529,41.401162,-71.617612,385.678922350297,"Suburban"
"4500101","South Carolina","SC","45","Pickens & Oconee Counties--Easley & Clemson Cities PUMA","Metropolitan status indeterminable (mixed)",193497,197472,1122.74,62.8,34.811274,-82.918318,172.343552380783,"Rural"
"4500102","South Carolina","SC","45","Greenville County (North)--Greer City (North & West) & Taylors (Central & East) PUMA","In metropolitan area: Not in central/principal city",101998,107941,374.45,5.814,35.0733,-82.41205,272.394178127921,"Suburban"
"4500103","South Carolina","SC","45","Greenville County (North Central & Outside Greenville City)--Wade Hampton & Berea PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",156630,169483,125.818,1.249,34.906638,-82.426562,1244.89341747604,"Rural"
"4500104","South Carolina","SC","45","Greenville County (Central)--Greenville & Mauldin Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",107007,115374,60.081,0.56,34.814299,-82.341455,1781.04558845558,"Rural"
"4500105","South Carolina","SC","45","Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",152127,164413,938.574,12.157,34.524644,-82.085717,162.0831175805,"Rural"
"4500200","South Carolina","SC","45","Anderson County--Anderson City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",187126,193967,715.426,42.01,34.519549,-82.638086,261.558847455921,"Rural"
"4500301","South Carolina","SC","45","Spartanburg County (Central)--Spartanburg City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",115412,121347,121.852,0.815,34.953541,-81.932623,947.149000426747,"Rural"
"4500302","South Carolina","SC","45","Spartanburg County (Outside Spartanburg City)--Greer City (East) PUMA","In metropolitan area: Not in central/principal city",168895,176694,686.074,10.502,35.042133,-82.096714,246.176068470748,"Suburban"
"4500400","South Carolina","SC","45","Cherokee, Newberry, Chester & Union Counties PUMA","Metropolitan status indeterminable (mixed)",154951,154693,2117.524,29.13,34.636172,-81.484214,73.1755578685295,"Rural"
"4500501","South Carolina","SC","45","York County (West & Outside Rock Hill City) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",107135,120690,535.329,11.037,34.98382,-81.227734,200.129266301658,"Rural"
"4500502","South Carolina","SC","45","York County (East)--Rock Hill City & Fort Mill Town PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",118938,131190,145.266,4.176,34.953404,-81.029701,818.760067737805,"Rural"
"4500601","South Carolina","SC","45","Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank PUMA","In metropolitan area: Not in central/principal city",162725,176792,1000.692,42.056,33.928763,-81.488136,162.612472169259,"Suburban"
"4500602","South Carolina","SC","45","Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",119541,125456,150.999,25.803,33.898829,-81.115987,791.667494486719,"Rural"
"4500603","South Carolina","SC","45","Richland (North) & Fairfield Counties--Forest Acres City & Dentsville PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",175957,189154,936.236,30.217,34.335465,-81.106497,187.940861064945,"Rural"
"4500604","South Carolina","SC","45","Richland County (Central)--Columbia City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",202939,208293,187.271,3.392,34.052556,-80.914418,1083.66484933599,"Rural"
"4500605","South Carolina","SC","45","Kershaw, Richland (South) & Calhoun Counties PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",106436,109027,1427.552,29.804,34.060288,-80.685255,74.5584048777207,"Rural"
"4500700","South Carolina","SC","45","Lancaster, Chesterfield & Marlboro Counties PUMA","Metropolitan status indeterminable (mixed)",152319,159932,1827.909,18.232,34.63733,-80.191152,83.3296405893291,"Rural"
"4500800","South Carolina","SC","45","Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City PUMA","Metropolitan status indeterminable (mixed)",196070,191611,2616.345,109.665,33.784332,-80.088665,74.9404226124613,"Rural"
"4500900","South Carolina","SC","45","Florence & Darlington Counties--Florence City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",205566,205979,1361.118,9.412,34.153775,-79.806079,151.027317249496,"Rural"
"4501000","South Carolina","SC","45","Georgetown, Marion & Dillon Counties PUMA","Not in metropolitan area",125282,123891,1707.646,227.728,33.838122,-79.309462,73.3653227893838,"Rural"
"4501101","South Carolina","SC","45","Horry County (West & North)--Conway City & Red Hill PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",128378,145584,937.048,7.472,33.953262,-79.034015,137.002586847205,"Rural"
"4501102","South Carolina","SC","45","Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",140913,164518,196.848,113.635,33.755004,-78.814224,715.846744696415,"Rural"
"4501201","South Carolina","SC","45","Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson PUMA","In metropolitan area: Not in central/principal city",141766,159446,510.807,1.54,33.11985,-80.415064,277.533393238542,"Suburban"
"4501202","South Carolina","SC","45","Charleston (South & West) & Berkeley (South) Counties--Charleston City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",192682,208279,625.432,376.989,32.76272,-80.005239,308.078256309239,"Rural"
"4501203","South Carolina","SC","45","Charleston (Northeast) & Berkeley (North & East) Counties--Mount Pleasant Town PUMA","In metropolitan area: Not in central/principal city",137366,160602,1199.564,188.73,33.185848,-79.829586,114.513273155913,"Suburban"
"4501204","South Carolina","SC","45","Charleston, Berkeley & Dorchester Counties--North Charleston City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",192793,215790,252.375,7.602,32.935282,-80.123793,763.91480931154,"Rural"
"4501300","South Carolina","SC","45","Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties PUMA","Not in metropolitan area",201510,192805,4072.34,116.795,33.097954,-80.970239,49.4826070514741,"Rural"
"4501400","South Carolina","SC","45","Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",187010,206720,1231.598,391.161,32.386792,-80.830877,151.843377465699,"Rural"
"4501500","South Carolina","SC","45","Aiken & Edgefield Counties--Aiken & North Augusta Cities PUMA","In metropolitan area: Not in central/principal city",187084,191867,1571.44,15.855,33.613209,-81.737091,119.052588708446,"Suburban"
"4501600","South Carolina","SC","45","Greenwood, Abbeville & McCormick Counties PUMA","Not in metropolitan area",105311,104434,1304.34,63.451,34.10729,-82.2976,80.7389177668399,"Rural"
"4600100","South Dakota","SD","46","West South Dakota--Rapid City PUMA","Metropolitan status indeterminable (mixed)",173042,183281,16396.326,64.525,44.760649,-103.062726,10.5537057509103,"Rural"
"4600200","South Dakota","SD","46","Lakota Region PUMA","Not in metropolitan area",101389,103318,28983.51,639.204,44.095142,-100.919188,3.49816154082097,"Rural"
"4600300","South Dakota","SD","46","Northeast South Dakota PUMA","Not in metropolitan area",130129,132206,15189.153,434.197,45.308131,-98.318561,8.5672321557364,"Rural"
"4600400","South Dakota","SD","46","Jackrabbit Region PUMA","Not in metropolitan area",130658,134005,11272.434,133.574,43.988076,-98.041224,11.5909305834037,"Rural"
"4600500","South Dakota","SD","46","Southeast South Dakota (Outside Sioux Falls City) PUMA","Metropolitan status indeterminable (mixed)",123917,132607,3884.917,32.601,43.294324,-97.014064,31.8969491497502,"Rural"
"4600600","South Dakota","SD","46","Sioux Falls City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",155045,170027,84.66,0.577,43.532599,-96.731915,1831.38436097331,"Rural"
"4700100","Tennessee","TN","47","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties PUMA","Metropolitan status indeterminable (mixed)",142243,139755,2091.116,54.201,36.109826,-89.172383,68.0225295966364,"Rural"
"4700200","Tennessee","TN","47","Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties PUMA","Not in metropolitan area",139326,136722,2867.121,108.068,36.155658,-88.239288,48.5943913772736,"Rural"
"4700300","Tennessee","TN","47","Montgomery & Stewart Counties--Clarksville City PUMA","Metropolitan status indeterminable (mixed)",185655,205319,998.507,38.333,36.492434,-87.59944,185.93259736787,"Rural"
"4700400","Tennessee","TN","47","Robertson, Dickson, Cheatham & Hickman Counties PUMA","In metropolitan area: Not in central/principal city",179744,184128,1881.119,6.347,36.166305,-87.238011,95.5516370840973,"Suburban"
"4700500","Tennessee","TN","47","Sumner County--Hendersonville City PUMA","In metropolitan area: Not in central/principal city",160645,175752,529.449,13.768,36.470015,-86.458517,303.419215070762,"Suburban"
"4700600","Tennessee","TN","47","Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties PUMA","Metropolitan status indeterminable (mixed)",121647,124824,1738.287,39.684,36.034682,-85.930028,69.9809640180246,"Rural"
"4700700","Tennessee","TN","47","Putnam, Overton, Jackson, Clay & Pickett Counties PUMA","Not in metropolitan area",118980,121927,1542.421,48.339,36.350261,-85.430334,77.13847257007,"Rural"
"4700800","Tennessee","TN","47","Cumberland, White, Fentress & Van Buren Counties PUMA","Not in metropolitan area",105401,108163,1829.726,7.983,36.022281,-85.143164,57.6047998443483,"Rural"
"4700900","Tennessee","TN","47","Campbell, Claiborne, Scott, Morgan & Hancock Counties PUMA","Metropolitan status indeterminable (mixed)",123963,121729,2191.588,27.347,36.382717,-84.157284,56.5630948882728,"Rural"
